Year,Month,Day,Hour,Temperature [C],Rain [mm],Humidity [rel%],Pressure [mbar],Cloud Cover [%],Wind Speed [kph],power_output
2012,11,29,10,23,0.0,50,1016,47,33,504
2012,11,29,11,24,0.0,51,1016,47,35,574
2012,11,29,12,24,0.0,51,1015,47,38,686
2012,11,29,13,24,0.0,54,1015,42,39,726
2012,11,29,14,23,0.0,57,1015,37,39,726
2012,11,29,15,22,0.0,60,1015,32,40,767
2012,11,29,16,21,0.0,67,1015,26,39,726
2012,11,29,17,20,0.0,73,1016,19,38,686
2012,11,29,18,18,0.0,80,1016,13,37,648
2012,11,29,19,18,0.0,82,1017,12,36,610
2012,11,29,20,17,0.0,84,1017,12,35,574
2012,11,29,21,17,0.0,86,1018,11,34,538
2012,11,29,22,17,0.0,86,1018,10,34,538
2012,11,29,23,16,0.0,86,1018,8,34,538
2012,11,30,0,16,0.0,87,1018,7,34,538
2012,11,30,1,16,0.0,86,1018,7,34,538
2012,11,30,2,16,0.0,85,1018,7,34,538
2012,11,30,3,16,0.0,84,1018,7,34,538
2012,11,30,4,17,0.0,78,1018,5,34,538
2012,11,30,5,17,0.0,73,1019,3,35,574
2012,11,30,6,18,0.0,67,1019,2,35,574
2012,11,30,7,20,0.0,62,1019,1,35,574
2012,11,30,8,21,0.0,58,1019,1,34,538
2012,11,30,9,22,0.0,53,1019,0,34,538
2012,11,30,10,23,0.0,51,1018,0,34,538
2012,11,30,11,23,0.0,49,1018,0,35,574
2012,11,30,12,24,0.0,48,1017,0,35,574
2012,11,30,13,23,0.0,49,1017,0,35,574
2012,11,30,14,23,0.0,50,1016,0,36,610
2012,11,30,15,23,0.0,51,1016,0,36,610
2012,11,30,16,21,0.0,55,1016,0,33,504
2012,11,30,17,20,0.0,60,1015,0,31,439
2012,11,30,18,18,0.0,65,1015,0,29,379
2012,11,30,19,17,0.0,67,1016,0,29,379
2012,11,30,20,17,0.0,70,1016,0,28,350
2012,11,30,21,16,0.0,72,1016,0,28,350
2012,11,30,22,15,0.0,73,1016,0,27,323
2012,11,30,23,15,0.0,75,1015,0,25,271
2012,12,1,0,14,0.0,76,1014,0,24,247
2012,12,1,1,14,0.0,77,1014,1,22,202
2012,12,1,2,14,0.0,78,1013,1,20,162
2012,12,1,3,14,0.0,79,1013,2,18,126
2012,12,1,4,15,0.0,75,1013,3,18,126
2012,12,1,5,17,0.0,70,1013,5,18,126
2012,12,1,6,18,0.0,65,1012,6,17,110
2012,12,1,7,20,0.0,59,1012,5,16,95
2012,12,1,8,23,0.0,54,1012,4,14,68
2012,12,1,9,25,0.0,48,1011,3,13,56
2012,12,1,10,26,0.0,45,1010,9,13,56
2012,12,1,11,28,0.0,43,1010,14,14,68
2012,12,1,12,29,0.0,40,1009,20,14,68
2012,12,1,13,29,0.0,41,1008,21,15,81
2012,12,1,14,29,0.0,42,1007,22,16,95
2012,12,1,15,28,0.0,43,1006,23,17,110
2012,12,1,16,27,0.2,51,1006,31,15,81
2012,12,1,17,25,0.5,58,1007,40,13,56
2012,12,1,18,23,0.7,66,1007,48,11,36
2012,12,1,19,22,0.5,68,1007,39,9,20
2012,12,1,20,22,0.3,69,1008,30,7,9
2012,12,1,21,21,0.1,71,1008,21,5,2
2012,12,1,22,21,0.1,74,1008,16,5,2
2012,12,1,23,20,0.0,77,1008,12,4,1
2012,12,2,0,20,0.0,80,1008,8,4,1
2012,12,2,1,19,0.0,81,1008,9,9,20
2012,12,2,2,18,0.1,82,1009,11,13,56
2012,12,2,3,18,0.1,83,1009,12,18,126
2012,12,2,4,18,0.1,80,1010,11,19,143
2012,12,2,5,19,0.0,78,1010,9,20,162
2012,12,2,6,20,0.0,76,1011,8,21,182
2012,12,2,7,21,0.0,71,1011,8,21,182
2012,12,2,8,22,0.0,67,1011,8,21,182
2012,12,2,9,24,0.0,62,1011,8,21,182
2012,12,2,10,24,0.0,62,1011,7,22,202
2012,12,2,11,24,0.0,62,1010,6,22,202
2012,12,2,12,24,0.0,61,1010,5,22,202
2012,12,2,13,23,0.0,64,1010,4,20,162
2012,12,2,14,22,0.0,67,1010,2,18,126
2012,12,2,15,22,0.0,70,1010,0,17,110
2012,12,2,16,20,0.0,76,1011,14,14,68
2012,12,2,17,19,0.0,83,1011,28,11,36
2012,12,2,18,18,0.0,89,1012,41,8,14
2012,12,2,19,17,0.0,91,1012,43,7,9
2012,12,2,20,17,0.0,93,1013,44,6,5
2012,12,2,21,17,0.0,95,1014,45,6,5
2012,12,2,22,17,0.0,94,1014,51,8,14
2012,12,2,23,16,0.0,94,1014,56,11,36
2012,12,3,0,16,0.0,94,1014,62,13,56
2012,12,3,1,16,0.0,93,1014,58,13,56
2012,12,3,2,16,0.0,93,1014,54,13,56
2012,12,3,3,16,0.0,93,1014,51,13,56
2012,12,3,4,17,0.0,87,1014,47,13,56
2012,12,3,5,18,0.1,82,1014,43,13,56
2012,12,3,6,19,0.1,76,1015,40,13,56
2012,12,3,7,20,0.1,71,1015,44,13,56
2012,12,3,8,21,0.0,67,1015,48,14,68
2012,12,3,9,22,0.0,62,1015,52,14,68
2012,12,3,10,22,0.1,64,1015,53,15,81
2012,12,3,11,22,0.1,66,1015,55,15,81
2012,12,3,12,22,0.2,69,1015,56,16,95
2012,12,3,13,22,0.2,72,1014,62,17,110
2012,12,3,14,21,0.2,75,1014,68,18,126
2012,12,3,15,20,0.2,78,1014,74,19,143
2012,12,3,16,19,0.1,81,1015,69,20,162
2012,12,3,17,18,0.1,84,1015,64,20,162
2012,12,3,18,17,0.0,87,1016,59,21,182
2012,12,3,19,17,0.0,88,1016,49,20,162
2012,12,3,20,17,0.0,90,1016,39,19,143
2012,12,3,21,17,0.0,91,1016,29,18,126
2012,12,3,22,16,0.0,91,1016,31,18,126
2012,12,3,23,16,0.0,92,1016,32,18,126
2012,12,4,0,16,0.0,93,1015,33,18,126
2012,12,4,1,16,0.0,92,1015,47,19,143
2012,12,4,2,16,0.0,92,1015,60,20,162
2012,12,4,3,16,0.0,92,1015,74,21,182
2012,12,4,4,16,0.0,87,1015,66,22,202
2012,12,4,5,17,0.0,82,1015,59,23,224
2012,12,4,6,17,0.0,77,1016,52,24,247
2012,12,4,7,18,0.0,72,1016,34,25,271
2012,12,4,8,19,0.0,68,1016,17,25,271
2012,12,4,9,19,0.0,63,1016,0,26,296
2012,12,4,10,20,0.0,61,1016,0,27,323
2012,12,4,11,20,0.0,59,1016,0,28,350
2012,12,4,12,20,0.0,57,1016,0,29,379
2012,12,4,13,20,0.0,58,1015,0,29,379
2012,12,4,14,19,0.0,60,1015,0,30,408
2012,12,4,15,19,0.0,61,1015,0,30,408
2012,12,4,16,18,0.0,65,1015,0,29,379
2012,12,4,17,17,0.0,69,1015,0,28,350
2012,12,4,18,16,0.0,73,1016,0,27,323
2012,12,4,19,15,0.0,75,1016,0,26,296
2012,12,4,20,15,0.0,76,1017,0,25,271
2012,12,4,21,15,0.0,78,1017,0,24,247
2012,12,4,22,14,0.0,80,1017,2,24,247
2012,12,4,23,14,0.0,82,1017,3,23,224
2012,12,5,0,14,0.0,84,1017,5,23,224
2012,12,5,1,14,0.0,85,1017,6,23,224
2012,12,5,2,14,0.0,85,1016,6,23,224
2012,12,5,3,14,0.0,86,1016,6,22,202
2012,12,5,4,15,0.0,80,1016,6,22,202
2012,12,5,5,16,0.0,74,1016,6,21,182
2012,12,5,6,17,0.0,67,1016,6,21,182
2012,12,5,7,19,0.0,62,1015,7,19,143
2012,12,5,8,20,0.0,57,1015,9,18,126
2012,12,5,9,22,0.0,51,1015,10,16,95
2012,12,5,10,23,0.0,50,1014,8,18,126
2012,12,5,11,24,0.0,49,1014,6,20,162
2012,12,5,12,24,0.0,47,1014,4,22,202
2012,12,5,13,24,0.0,50,1013,4,24,247
2012,12,5,14,23,0.0,52,1012,5,26,296
2012,12,5,15,23,0.0,55,1012,5,28,350
2012,12,5,16,21,0.0,61,1012,4,26,296
2012,12,5,17,20,0.0,67,1012,4,25,271
2012,12,5,18,18,0.0,74,1012,3,24,247
2012,12,5,19,18,0.0,76,1012,2,22,202
2012,12,5,20,17,0.0,79,1013,1,21,182
2012,12,5,21,16,0.0,82,1013,0,20,162
2012,12,5,22,16,0.0,84,1013,1,20,162
2012,12,5,23,16,0.0,85,1013,3,20,162
2012,12,6,0,16,0.0,86,1013,4,20,162
2012,12,6,1,15,0.0,86,1013,4,19,143
2012,12,6,2,15,0.0,87,1013,4,19,143
2012,12,6,3,15,0.0,87,1013,4,18,126
2012,12,6,4,16,0.0,81,1013,3,17,110
2012,12,6,5,18,0.0,75,1013,2,15,81
2012,12,6,6,19,0.0,69,1014,2,14,68
2012,12,6,7,21,0.0,64,1013,2,12,45
2012,12,6,8,23,0.0,58,1013,2,10,27
2012,12,6,9,25,0.0,53,1013,3,8,14
2012,12,6,10,25,0.0,52,1013,3,10,27
2012,12,6,11,25,0.0,51,1013,2,13,56
2012,12,6,12,25,0.0,51,1012,2,15,81
2012,12,6,13,25,0.0,54,1012,2,17,110
2012,12,6,14,24,0.0,58,1013,3,18,126
2012,12,6,15,23,0.0,61,1013,3,19,143
2012,12,6,16,22,0.0,68,1013,2,19,143
2012,12,6,17,20,0.0,76,1014,1,19,143
2012,12,6,18,19,0.0,83,1014,0,19,143
2012,12,6,19,18,0.0,87,1015,16,19,143
2012,12,6,20,18,0.0,91,1015,31,20,162
2012,12,6,21,17,0.0,95,1016,47,21,182
2012,12,6,22,17,0.0,96,1016,65,18,126
2012,12,6,23,17,0.0,97,1015,82,15,81
2012,12,7,0,17,0.0,98,1015,100,12,45
2012,12,7,1,17,0.0,98,1015,92,12,45
2012,12,7,2,17,0.0,98,1015,84,13,56
2012,12,7,3,17,0.0,98,1015,76,13,56
2012,12,7,4,17,0.1,94,1016,74,13,56
2012,12,7,5,18,0.1,90,1016,73,14,68
2012,12,7,6,19,0.2,86,1016,71,14,68
2012,12,7,7,19,0.2,83,1016,68,16,95
2012,12,7,8,20,0.1,79,1017,65,17,110
2012,12,7,9,21,0.1,76,1017,63,18,126
2012,12,7,10,22,0.1,71,1017,44,20,162
2012,12,7,11,23,0.0,66,1016,25,22,202
2012,12,7,12,24,0.0,62,1016,7,24,247
2012,12,7,13,24,0.0,64,1016,6,26,296
2012,12,7,14,23,0.0,66,1016,6,27,323
2012,12,7,15,23,0.0,68,1015,6,29,379
2012,12,7,16,21,0.0,74,1016,7,28,350
2012,12,7,17,20,0.0,80,1016,7,27,323
2012,12,7,18,19,0.0,86,1017,8,26,296
2012,12,7,19,19,0.0,88,1017,12,24,247
2012,12,7,20,18,0.0,90,1017,17,23,224
2012,12,7,21,18,0.0,92,1018,21,21,182
2012,12,7,22,18,0.0,94,1017,35,20,162
2012,12,7,23,17,0.0,96,1017,50,19,143
2012,12,8,0,17,0.0,98,1017,64,18,126
2012,12,8,1,17,0.0,98,1017,67,18,126
2012,12,8,2,17,0.0,98,1017,69,19,143
2012,12,8,3,17,0.0,98,1017,72,19,143
2012,12,8,4,18,0.0,92,1017,50,19,143
2012,12,8,5,19,0.0,85,1017,29,19,143
2012,12,8,6,20,0.0,79,1017,8,19,143
2012,12,8,7,22,0.0,73,1017,5,19,143
2012,12,8,8,23,0.0,67,1017,3,19,143
2012,12,8,9,25,0.0,61,1017,0,19,143
2012,12,8,10,25,0.0,59,1016,0,22,202
2012,12,8,11,25,0.0,58,1016,0,25,271
2012,12,8,12,26,0.0,57,1015,0,27,323
2012,12,8,13,25,0.0,60,1015,0,29,379
2012,12,8,14,24,0.0,63,1015,0,31,439
2012,12,8,15,23,0.0,66,1015,0,33,504
2012,12,8,16,22,0.0,71,1015,0,32,471
2012,12,8,17,21,0.0,76,1015,0,30,408
2012,12,8,18,19,0.0,82,1015,0,29,379
2012,12,8,19,19,0.0,84,1015,3,28,350
2012,12,8,20,18,0.0,87,1015,5,26,296
2012,12,8,21,18,0.0,89,1015,8,25,271
2012,12,8,22,17,0.0,90,1015,9,23,224
2012,12,8,23,17,0.0,90,1015,10,21,182
2012,12,9,0,17,0.0,91,1014,10,20,162
2012,12,9,1,17,0.0,91,1014,14,19,143
2012,12,9,2,16,0.0,92,1014,18,19,143
2012,12,9,3,16,0.0,93,1013,22,18,126
2012,12,9,4,17,0.0,87,1013,19,18,126
2012,12,9,5,18,0.0,81,1013,16,18,126
2012,12,9,6,20,0.0,75,1013,13,17,110
2012,12,9,7,21,0.0,69,1013,14,18,126
2012,12,9,8,23,0.0,64,1013,16,19,143
2012,12,9,9,24,0.0,59,1013,18,21,182
2012,12,9,10,24,0.1,59,1012,18,23,224
2012,12,9,11,25,0.1,58,1012,19,26,296
2012,12,9,12,25,0.2,58,1012,19,29,379
2012,12,9,13,24,0.2,61,1012,18,30,408
2012,12,9,14,23,0.3,63,1011,16,31,439
2012,12,9,15,23,0.3,66,1011,15,33,504
2012,12,9,16,22,0.3,71,1012,14,31,439
2012,12,9,17,20,0.2,76,1012,12,29,379
2012,12,9,18,19,0.2,81,1012,11,27,323
2012,12,9,19,19,0.1,83,1013,17,25,271
2012,12,9,20,18,0.1,85,1013,22,24,247
2012,12,9,21,17,0.0,88,1013,27,22,202
2012,12,9,22,17,0.0,90,1013,30,23,224
2012,12,9,23,17,0.1,91,1013,32,23,224
2012,12,10,0,17,0.1,93,1013,34,24,247
2012,12,10,1,17,0.2,93,1012,33,24,247
2012,12,10,2,17,0.2,92,1012,32,24,247
2012,12,10,3,17,0.3,92,1012,31,24,247
2012,12,10,4,18,0.2,86,1013,22,24,247
2012,12,10,5,19,0.1,80,1014,14,25,271
2012,12,10,6,20,0.0,74,1015,5,25,271
2012,12,10,7,22,0.0,68,1015,4,25,271
2012,12,10,8,23,0.0,61,1015,3,25,271
2012,12,10,9,25,0.0,55,1015,1,24,247
2012,12,10,10,25,0.0,55,1015,2,27,323
2012,12,10,11,25,0.0,54,1015,2,30,408
2012,12,10,12,25,0.0,54,1014,3,33,504
2012,12,10,13,25,0.0,55,1014,6,33,504
2012,12,10,14,24,0.0,57,1013,9,33,504
2012,12,10,15,24,0.0,58,1013,13,32,471
2012,12,10,16,23,0.0,63,1014,9,31,439
2012,12,10,17,21,0.0,69,1014,4,29,379
2012,12,10,18,20,0.0,74,1014,0,27,323
2012,12,10,19,19,0.0,79,1015,2,27,323
2012,12,10,20,18,0.0,83,1016,3,27,323
2012,12,10,21,17,0.0,88,1017,5,27,323
2012,12,10,22,17,0.0,89,1017,5,24,247
2012,12,10,23,17,0.0,90,1017,5,22,202
2012,12,11,0,17,0.0,91,1017,6,19,143
2012,12,11,1,16,0.0,91,1017,7,19,143
2012,12,11,2,16,0.0,91,1017,8,19,143
2012,12,11,3,16,0.0,91,1017,9,18,126
2012,12,11,4,17,0.0,85,1017,8,18,126
2012,12,11,5,18,0.0,79,1017,6,18,126
2012,12,11,6,20,0.0,74,1017,5,18,126
2012,12,11,7,21,0.0,66,1017,3,18,126
2012,12,11,8,23,0.0,59,1017,2,19,143
2012,12,11,9,25,0.0,52,1017,0,19,143
2012,12,11,10,26,0.0,50,1016,1,21,182
2012,12,11,11,27,0.0,49,1016,1,24,247
2012,12,11,12,27,0.0,47,1015,2,26,296
2012,12,11,13,27,0.0,50,1015,2,28,350
2012,12,11,14,26,0.0,52,1015,2,31,439
2012,12,11,15,26,0.0,55,1015,3,33,504
2012,12,11,16,24,0.0,62,1015,2,32,471
2012,12,11,17,22,0.0,68,1016,1,30,408
2012,12,11,18,21,0.0,75,1016,0,29,379
2012,12,11,19,20,0.0,78,1016,0,28,350
2012,12,11,20,19,0.0,82,1017,0,27,323
2012,12,11,21,18,0.0,85,1017,0,26,296
2012,12,11,22,18,0.0,87,1017,1,25,271
2012,12,11,23,17,0.0,88,1016,2,24,247
2012,12,12,0,17,0.0,90,1016,3,22,202
2012,12,12,1,16,0.0,90,1016,2,21,182
2012,12,12,2,16,0.0,90,1015,1,21,182
2012,12,12,3,16,0.0,91,1015,0,20,162
2012,12,12,4,18,0.0,83,1015,0,19,143
2012,12,12,5,19,0.0,75,1015,0,18,126
2012,12,12,6,21,0.0,67,1015,0,17,110
2012,12,12,7,23,0.0,59,1015,0,15,81
2012,12,12,8,26,0.0,52,1015,0,14,68
2012,12,12,9,28,0.0,44,1015,0,13,56
2012,12,12,10,29,0.0,41,1014,0,14,68
2012,12,12,11,30,0.0,39,1013,0,15,81
2012,12,12,12,31,0.0,36,1013,1,15,81
2012,12,12,13,30,0.0,40,1012,1,18,126
2012,12,12,14,30,0.0,44,1012,1,20,162
2012,12,12,15,29,0.0,47,1011,1,22,202
2012,12,12,16,27,0.0,55,1011,2,22,202
2012,12,12,17,25,0.0,64,1011,2,23,224
2012,12,12,18,23,0.0,72,1011,3,23,224
2012,12,12,19,22,0.0,74,1012,4,22,202
2012,12,12,20,21,0.0,77,1012,5,22,202
2012,12,12,21,20,0.0,79,1013,6,21,182
2012,12,12,22,20,0.0,81,1012,8,20,162
2012,12,12,23,20,0.0,83,1012,10,20,162
2012,12,13,0,20,0.0,85,1012,13,19,143
2012,12,13,1,19,0.0,86,1012,15,20,162
2012,12,13,2,19,0.0,87,1012,18,20,162
2012,12,13,3,18,0.0,89,1012,21,21,182
2012,12,13,4,20,0.0,83,1012,19,22,202
2012,12,13,5,21,0.0,78,1012,18,23,224
2012,12,13,6,22,0.0,73,1013,17,24,247
2012,12,13,7,24,0.0,66,1013,16,24,247
2012,12,13,8,26,0.0,60,1013,16,24,247
2012,12,13,9,28,0.0,53,1013,15,23,224
2012,12,13,10,28,0.0,52,1012,15,26,296
2012,12,13,11,29,0.0,52,1012,14,28,350
2012,12,13,12,29,0.0,51,1011,14,31,439
2012,12,13,13,28,0.0,53,1011,15,31,439
2012,12,13,14,28,0.1,56,1011,15,31,439
2012,12,13,15,27,0.1,58,1010,16,31,439
2012,12,13,16,26,0.1,63,1010,13,30,408
2012,12,13,17,24,0.0,68,1010,10,28,350
2012,12,13,18,23,0.0,73,1011,8,27,323
2012,12,13,19,22,0.0,75,1011,7,26,296
2012,12,13,20,21,0.0,78,1011,6,24,247
2012,12,13,21,20,0.0,81,1012,6,23,224
2012,12,13,22,20,0.0,83,1012,8,21,182
2012,12,13,23,20,0.1,85,1012,9,20,162
2012,12,14,0,20,0.1,86,1012,11,18,126
2012,12,14,1,20,0.4,87,1012,14,17,110
2012,12,14,2,20,0.8,87,1012,16,16,95
2012,12,14,3,20,1.1,88,1011,19,14,68
2012,12,14,4,21,1.0,83,1011,17,13,56
2012,12,14,5,22,0.8,79,1012,16,12,45
2012,12,14,6,23,0.7,74,1012,14,12,45
2012,12,14,7,25,0.5,68,1012,16,10,27
2012,12,14,8,27,0.2,63,1012,18,8,14
2012,12,14,9,29,0.0,57,1012,20,7,9
2012,12,14,10,29,0.4,56,1011,20,9,20
2012,12,14,11,29,0.7,55,1011,21,10,27
2012,12,14,12,29,1.1,54,1010,22,12,45
2012,12,14,13,29,1.6,56,1010,23,13,56
2012,12,14,14,28,2.1,59,1010,24,14,68
2012,12,14,15,27,2.6,61,1010,24,14,68
2012,12,14,16,26,1.9,67,1010,22,15,81
2012,12,14,17,25,1.2,72,1010,20,16,95
2012,12,14,18,23,0.5,77,1010,18,17,110
2012,12,14,19,23,0.7,80,1010,19,17,110
2012,12,14,20,22,0.9,83,1011,20,17,110
2012,12,14,21,21,1.1,86,1011,21,17,110
2012,12,14,22,21,0.7,87,1011,22,17,110
2012,12,14,23,20,0.4,88,1011,23,17,110
2012,12,15,0,20,0.0,89,1011,24,17,110
2012,12,15,1,20,0.0,90,1011,28,16,95
2012,12,15,2,20,0.0,91,1011,32,16,95
2012,12,15,3,20,0.0,93,1011,36,15,81
2012,12,15,4,20,0.0,88,1011,41,16,95
2012,12,15,5,21,0.0,84,1012,46,16,95
2012,12,15,6,22,0.0,80,1012,50,17,110
2012,12,15,7,23,0.0,75,1012,41,18,126
2012,12,15,8,25,0.0,69,1012,32,20,162
2012,12,15,9,26,0.0,64,1013,23,21,182
2012,12,15,10,26,0.1,63,1013,19,23,224
2012,12,15,11,27,0.2,61,1012,15,25,271
2012,12,15,12,27,0.3,60,1012,11,27,323
2012,12,15,13,27,0.3,60,1012,9,27,323
2012,12,15,14,26,0.2,61,1012,8,27,323
2012,12,15,15,26,0.2,62,1011,6,26,296
2012,12,15,16,25,0.1,67,1011,5,26,296
2012,12,15,17,23,0.1,72,1012,5,25,271
2012,12,15,18,22,0.0,77,1012,4,24,247
2012,12,15,19,21,0.0,80,1012,5,23,224
2012,12,15,20,21,0.0,82,1012,5,21,182
2012,12,15,21,20,0.0,85,1013,5,20,162
2012,12,15,22,20,0.0,86,1013,4,18,126
2012,12,15,23,19,0.0,88,1013,4,16,95
2012,12,16,0,19,0.0,89,1013,3,14,68
2012,12,16,1,19,0.0,90,1013,4,14,68
2012,12,16,2,18,0.0,91,1013,5,13,56
2012,12,16,3,18,0.0,92,1013,6,13,56
2012,12,16,4,19,0.0,86,1013,4,13,56
2012,12,16,5,20,0.0,80,1013,2,12,45
2012,12,16,6,22,0.0,74,1013,0,12,45
2012,12,16,7,24,0.0,67,1013,0,11,36
2012,12,16,8,26,0.0,60,1012,0,10,27
2012,12,16,9,28,0.0,54,1012,0,9,20
2012,12,16,10,29,0.0,52,1012,1,11,36
2012,12,16,11,29,0.0,50,1011,1,13,56
2012,12,16,12,29,0.0,48,1011,2,15,81
2012,12,16,13,28,0.0,50,1011,2,16,95
2012,12,16,14,28,0.0,52,1010,2,17,110
2012,12,16,15,27,0.0,55,1010,2,17,110
2012,12,16,16,25,0.0,62,1010,2,17,110
2012,12,16,17,24,0.0,69,1011,2,17,110
2012,12,16,18,22,0.0,77,1011,1,17,110
2012,12,16,19,21,0.0,80,1012,2,17,110
2012,12,16,20,20,0.0,83,1013,3,17,110
2012,12,16,21,20,0.0,87,1013,4,17,110
2012,12,16,22,19,0.0,88,1013,5,17,110
2012,12,16,23,19,0.0,89,1013,6,17,110
2012,12,17,0,18,0.0,90,1012,6,18,126
2012,12,17,1,18,0.0,92,1012,14,18,126
2012,12,17,2,18,0.0,93,1012,22,18,126
2012,12,17,3,17,0.0,95,1013,29,18,126
2012,12,17,4,18,0.0,90,1013,22,19,143
2012,12,17,5,19,0.0,84,1013,15,20,162
2012,12,17,6,21,0.0,79,1014,8,21,182
2012,12,17,7,22,0.0,73,1014,5,23,224
2012,12,17,8,23,0.0,67,1014,3,24,247
2012,12,17,9,25,0.0,61,1014,0,26,296
2012,12,17,10,25,0.0,59,1014,0,27,323
2012,12,17,11,26,0.0,56,1014,0,29,379
2012,12,17,12,26,0.0,54,1014,0,30,408
2012,12,17,13,26,0.0,56,1013,0,31,439
2012,12,17,14,25,0.0,58,1013,0,33,504
2012,12,17,15,24,0.0,60,1013,0,34,538
2012,12,17,16,23,0.0,65,1013,0,32,471
2012,12,17,17,22,0.0,71,1013,0,30,408
2012,12,17,18,21,0.0,76,1013,0,28,350
2012,12,17,19,20,0.0,79,1013,1,27,323
2012,12,17,20,19,0.0,81,1013,3,25,271
2012,12,17,21,19,0.0,84,1014,4,23,224
2012,12,17,22,18,0.0,87,1013,6,22,202
2012,12,17,23,18,0.0,89,1013,7,21,182
2012,12,18,0,17,0.0,92,1013,8,21,182
2012,12,18,1,17,0.0,92,1013,8,20,162
2012,12,18,2,17,0.0,93,1013,9,20,162
2012,12,18,3,17,0.0,94,1012,9,19,143
2012,12,18,4,18,0.0,85,1012,6,18,126
2012,12,18,5,20,0.0,77,1012,3,17,110
2012,12,18,6,21,0.0,69,1012,0,16,95
2012,12,18,7,24,0.0,61,1012,0,15,81
2012,12,18,8,26,0.0,53,1012,0,13,56
2012,12,18,9,29,0.0,45,1011,0,11,36
2012,12,18,10,29,0.0,43,1011,0,14,68
2012,12,18,11,30,0.0,41,1010,0,16,95
2012,12,18,12,30,0.0,40,1010,0,19,143
2012,12,18,13,30,0.0,42,1009,0,20,162
2012,12,18,14,29,0.0,45,1009,0,20,162
2012,12,18,15,29,0.0,48,1008,0,21,182
2012,12,18,16,27,0.0,55,1008,0,20,162
2012,12,18,17,25,0.0,62,1009,0,20,162
2012,12,18,18,23,0.0,69,1009,0,19,143
2012,12,18,19,22,0.0,74,1009,1,19,143
2012,12,18,20,21,0.0,79,1009,1,20,162
2012,12,18,21,20,0.0,83,1010,2,20,162
2012,12,18,22,19,0.0,86,1010,6,19,143
2012,12,18,23,19,0.0,90,1009,10,18,126
2012,12,19,0,19,0.0,93,1009,14,18,126
2012,12,19,1,18,0.0,94,1009,19,18,126
2012,12,19,2,18,0.0,95,1009,24,17,110
2012,12,19,3,18,0.0,96,1009,29,17,110
2012,12,19,4,19,0.0,91,1009,30,19,143
2012,12,19,5,20,0.0,85,1010,31,22,202
2012,12,19,6,21,0.0,80,1011,33,24,247
2012,12,19,7,22,0.0,75,1011,22,25,271
2012,12,19,8,23,0.0,71,1011,12,26,296
2012,12,19,9,24,0.0,66,1011,2,27,323
2012,12,19,10,25,0.0,65,1011,1,28,350
2012,12,19,11,25,0.0,63,1011,1,29,379
2012,12,19,12,25,0.0,62,1011,0,30,408
2012,12,19,13,24,0.0,64,1011,1,30,408
2012,12,19,14,24,0.0,65,1011,1,30,408
2012,12,19,15,23,0.0,67,1011,2,31,439
2012,12,19,16,22,0.0,72,1011,1,30,408
2012,12,19,17,21,0.0,77,1012,1,29,379
2012,12,19,18,19,0.0,82,1012,0,28,350
2012,12,19,19,19,0.0,85,1013,2,26,296
2012,12,19,20,18,0.0,87,1013,4,25,271
2012,12,19,21,18,0.0,90,1014,6,24,247
2012,12,19,22,17,0.0,90,1014,9,24,247
2012,12,19,23,17,0.0,91,1014,13,23,224
2012,12,20,0,17,0.0,91,1014,16,23,224
2012,12,20,1,17,0.0,91,1013,14,22,202
2012,12,20,2,17,0.0,91,1013,12,21,182
2012,12,20,3,17,0.0,91,1013,10,21,182
2012,12,20,4,18,0.0,84,1013,7,21,182
2012,12,20,5,19,0.0,76,1013,4,21,182
2012,12,20,6,20,0.0,69,1014,1,22,202
2012,12,20,7,22,0.0,60,1013,1,20,162
2012,12,20,8,24,0.0,51,1013,0,18,126
2012,12,20,9,27,0.0,43,1012,0,16,95
2012,12,20,10,27,0.0,41,1012,0,18,126
2012,12,20,11,28,0.0,40,1011,0,21,182
2012,12,20,12,29,0.0,39,1011,0,23,224
2012,12,20,13,28,0.0,42,1010,0,24,247
2012,12,20,14,27,0.0,45,1010,0,26,296
2012,12,20,15,27,0.0,48,1009,0,28,350
2012,12,20,16,25,0.0,54,1009,0,27,323
2012,12,20,17,24,0.0,60,1010,0,26,296
2012,12,20,18,22,0.0,66,1010,0,25,271
2012,12,20,19,21,0.0,68,1010,0,24,247
2012,12,20,20,20,0.0,71,1010,0,22,202
2012,12,20,21,19,0.0,73,1011,0,21,182
2012,12,20,22,19,0.0,75,1010,0,20,162
2012,12,20,23,19,0.0,78,1010,0,18,126
2012,12,21,0,19,0.0,81,1010,0,16,95
2012,12,21,1,19,0.0,80,1009,11,15,81
2012,12,21,2,18,0.0,80,1009,21,14,68
2012,12,21,3,18,0.0,80,1009,32,12,45
2012,12,21,4,20,0.0,73,1009,45,10,27
2012,12,21,5,22,0.0,66,1009,59,8,14
2012,12,21,6,24,0.0,59,1009,73,5,2
2012,12,21,7,26,0.0,52,1008,51,6,5
2012,12,21,8,29,0.0,45,1008,28,7,9
2012,12,21,9,31,0.0,38,1008,6,8,14
2012,12,21,10,31,0.0,39,1008,4,10,27
2012,12,21,11,31,0.0,39,1008,2,12,45
2012,12,21,12,31,0.0,40,1008,0,14,68
2012,12,21,13,30,0.0,45,1008,10,13,56
2012,12,21,14,28,0.0,50,1007,20,12,45
2012,12,21,15,27,0.0,55,1007,29,11,36
2012,12,21,16,26,0.0,62,1008,31,9,20
